# ATA002_iter1-Revision.csv | TFG HIDS - Fase 3 A2.1 (R-09/R-13) | ata=ATA002 iter=1 | modo=ataque | alerta=Dataset/Ataques/Resultados/Wazuh/linux/CSV/ATA002_iter1-Detalle.csv sha256=6394a752ae0a600f2d689054b95618c3d3e704e30d5ff884fc3c6380cf328061 | catalogo=Dataset/Legitimo/ruleids_legitimos.csv sha256=388dce2f0a3c51e8dcb5583a393a25d4b9483e35881701817bc1d3bd41561be8 | esperado=Dataset/Ataques/Comandos\T1485-Data_Destruction\ATA002_esperado.csv sha256=9739db1f998d17fd1c32e33996904266892f3a7eb804de7400b992323ee336f8 | conteos: filas=1014 deteccion=4 auto_ruido=606 ruido_conocido=276 dudosa=128 | columnas: ata_id,iter,timestamp_utc,agent_name,rule_id,rule_level,rule_groups,rs_origen,rule_description,categoria,motivo,atribucion,revision,veredicto_humano,evidencia
ata_id,iter,timestamp_utc,agent_name,rule_id,rule_level,rule_groups,rs_origen,rule_description,categoria,motivo,atribucion,revision,veredicto_humano,evidencia,veredicto,nota,revisor,fecha
ATA002,1,2026-09-25T20:31:17.099Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/user/1000/systemd/units/invocation:dbus.socket.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.019Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: xdg-desktop-autostart.target.wants.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.021Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/user/1000/systemd/generator.late.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.026Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.030Z,victima-linux,80780,3,audit|audit_watch_write,RS2,Audit: Watch - Write access.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.054Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: snapd-session-agent.socket.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.056Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: pk-debconf-socket.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.063Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: S.gpg-agent.ssh.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.063Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: S.keyboxd.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.064Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: S.gpg-agent.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.066Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: S.gpg-agent.extra.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.068Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: S.gpg-agent.browser.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.075Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: S.dirmngr.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.075Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: bus.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.075Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: gnupg.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.077Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: private.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.080Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: notify.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.087Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: .os-release-stage.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.087Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: os-release.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.087Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: units.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.089Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: propagate.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.092Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: chr.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.099Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: dir.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.099Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: fifo.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.099Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: sock.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.102Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: reg.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.104Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: inaccessible.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.111Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: systemd.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
ATA002,1,2026-09-25T20:31:28.112Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/user/1000.,dudosa,ambigua:T1485-A2,T1485|File Modification,pendiente,,rule_group=audit_watch_write,ruido,Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.,humano (veredicto en bloque),2026-09-25
